IndeedJobPage,Companyname,Jobtitle,JobPostedOn,Job_location,DateReceived,Alert_Name,Jobkey,JobApplicationPage
http://indeed.com/viewjob?jk=8a28cf6d261ab9dc,Tesla Motors,Service &amp; Inventory Optimization Analyst,8:25 AM,"Provo, UT","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,8a28cf6d261ab9dc,http://www.indeed.com/rc/clk?jk=8a28cf6d261ab9dc
http://indeed.com/viewjob?jk=8a9672f7c6cc7861,A H Harris &amp; Sons Inc,"Enterprise Integration Leader, Senior Job",20-Jun,"Detroit, MI","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,8a9672f7c6cc7861,http://www.indeed.com/rc/clk?jk=8a9672f7c6cc7861
http://indeed.com/viewjob?jk=f7e1fabdcc455c12,Thielsch,"Field Trainer, North America",20-Jun,"Alpharetta, GA","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,f7e1fabdcc455c12,http://www.indeed.com/rc/clk?jk=f7e1fabdcc455c12
http://indeed.com/viewjob?jk=dce3e1275ed63a40,Omega Solutions Imc,Vice President of Operations,20-Jun,"New York, NY","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,dce3e1275ed63a40,http://www.indeed.com/rc/clk?jk=dce3e1275ed63a40
http://indeed.com/viewjob?jk=48472e3e4048bd17,Polar Design,Facilities Technician,20-Jun,"Minneapolis, MN","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,48472e3e4048bd17,http://www.indeed.com/rc/clk?jk=48472e3e4048bd17
http://indeed.com/viewjob?jk=e441dec89b6ef70f,WebDAM,Program Manager,10:08 PM,"Hawthorne, CA","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,e441dec89b6ef70f,http://www.indeed.com/rc/clk?jk=e441dec89b6ef70f
http://indeed.com/viewjob?jk=2d84f06a60ec44ec,BioMarin Pharmaceutical Inc.,Marketing Assistant,20-Jun,"San Jose, CA","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,2d84f06a60ec44ec,http://www.indeed.com/rc/clk?jk=2d84f06a60ec44ec
http://indeed.com/viewjob?jk=4633b5e6b4e41d74,Shutterstock,Copywriter,8:12 PM,"Washington, DC","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,4633b5e6b4e41d74,http://www.indeed.com/rc/clk?jk=4633b5e6b4e41d74
http://indeed.com/viewjob?jk=090e00c04c76d033,Express Scripts,Scientist II/Senior Scientist I,20-Jun,"Culver City, CA","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,090e00c04c76d033,http://www.indeed.com/rc/clk?jk=090e00c04c76d033
http://indeed.com/viewjob?jk=99f3e84ea0cbf6b4,Blackboard,Copywriter,6:13 PM,"Herndon, VA","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,99f3e84ea0cbf6b4,http://www.indeed.com/rc/clk?jk=99f3e84ea0cbf6b4
http://indeed.com/viewjob?jk=7259343f0db93752,Tesla Motors,Principle Scientific Consultant,20-Jun,"Kansas City, MO","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,7259343f0db93752,http://www.indeed.com/rc/clk?jk=7259343f0db93752
http://indeed.com/viewjob?jk=4b719769bab4d415,PA Consulting Group,Digital Marketing Associate,20-Jun,"Grand Rapids, MI","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,4b719769bab4d415,http://www.indeed.com/rc/clk?jk=4b719769bab4d415
http://indeed.com/viewjob?jk=aae8f44307af634a,IPG Mediabrands,Sr. Engineer-Aerodynamics,20-Jun,"Broadview, IL","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,aae8f44307af634a,http://www.indeed.com/rc/clk?jk=aae8f44307af634a
http://indeed.com/viewjob?jk=b9e95db0145219c1,Huge,Natural Gas Consultant Global Energy &amp; Utilities,20-Jun,"Milpitas, CA","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,b9e95db0145219c1,http://www.indeed.com/rc/clk?jk=b9e95db0145219c1
http://indeed.com/viewjob?jk=1728d553cf911b93,Disney Consumer Products,"Senior Associate, Programmatic",20-Jun,"Brentwood, TN","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,1728d553cf911b93,http://www.indeed.com/rc/clk?jk=1728d553cf911b93
http://indeed.com/viewjob?jk=3ab69951ae3d58fd,Cash Time Loan Centers,Social Marketing Manager,20-Jun,"Chicago, IL","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,3ab69951ae3d58fd,http://www.indeed.com/rc/clk?jk=3ab69951ae3d58fd
http://indeed.com/viewjob?jk=0bf38c6af08d3f34,6sense - ,Assistant Site Merchandiser,20-Jun,"Charlotte, NC","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,0bf38c6af08d3f34,http://www.indeed.com/rc/clk?jk=0bf38c6af08d3f34
http://indeed.com/viewjob?jk=c137d168508ecea3,iRhythm - ,Marketing Associate,20-Jun,"Dallas, TX","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,c137d168508ecea3,http://www.indeed.com/rc/clk?jk=c137d168508ecea3
http://indeed.com/viewjob?jk=06518098cdff975f,"MAT Holdings, Inc - ",Data Scientist,15-Jun,"Fort Lauderdale, FL","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,06518098cdff975f,http://www.indeed.com/rc/clk?jk=06518098cdff975f
http://indeed.com/viewjob?jk=cd22379d8db4113c,"US Tech Solutions, Inc.",Data Scientist / Machine Learning Engineer,11-Jun,"Oakland, CA","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,cd22379d8db4113c,http://www.indeed.com/rc/clk?jk=cd22379d8db4113c
http://indeed.com/viewjob?jk=dc9f70e2d3c9cb0f,VA Tech,Statistical Analyst,11-Jun,"Falls Church, VA","Sun, 21 Jun 2015 08:12:52 -0500 (CDT)",30+ new optimization opportunities,dc9f70e2d3c9cb0f,http://www.indeed.com/rc/clk?jk=dc9f70e2d3c9cb0f
http://indeed.com/viewjob?jk=6439132b99975843,Golden Valley Health Centers,Procurement Analyst,7:59 PM,"Horsham, PA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",1 new data analyst opportunity in Colorado,6439132b99975843,http://www.indeed.com/rc/clk?jk=6439132b99975843
http://indeed.com/viewjob?jk=c9eafdc1d045d184,iconectiv,FRU CSA Case Analyst,21-Jun,"New York, NY","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",5 new Statistical Analyst entry opportunities,c9eafdc1d045d184,http://www.indeed.com/rc/clk?jk=c9eafdc1d045d184
http://indeed.com/viewjob?jk=a4864b24c3fa3c9b,Golden Valley Health Centers,Staff Accountant,21-Jun,"Seattle, WA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",5 new Statistical Analyst entry opportunities,a4864b24c3fa3c9b,http://www.indeed.com/rc/clk?jk=a4864b24c3fa3c9b
http://indeed.com/viewjob?jk=90aa0a631b0e42fc,U.S. Cellular,Sr. Business Systems Analyst - Job ID 1481,21-Jun,"Raleigh-Durham, NC","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",5 new Statistical Analyst entry opportunities,90aa0a631b0e42fc,http://www.indeed.com/rc/clk?jk=90aa0a631b0e42fc
http://indeed.com/viewjob?jk=73aa27c0704483a9,TM Floyd &amp; Company,Senior Financial Analyst,21-Jun,"Roseville, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",5 new Statistical Analyst entry opportunities,73aa27c0704483a9,http://www.indeed.com/rc/clk?jk=73aa27c0704483a9
http://indeed.com/viewjob?jk=8ac4a928cbc4fb03,KPMG,Director- Accounting Policy and Reporting,11:10 PM,"Houston, TX","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",5 new Statistical Analyst entry opportunities,8ac4a928cbc4fb03,http://www.indeed.com/rc/clk?jk=8ac4a928cbc4fb03
http://indeed.com/viewjob?jk=81d8b6e20b231f1b,Acumen Solutions,Business Analyst,21-Jun,"Santa Clara, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,81d8b6e20b231f1b,http://www.indeed.com/rc/clk?jk=81d8b6e20b231f1b
http://indeed.com/viewjob?jk=4c4cb2c1b4733126,iconectiv,"Associate, Data Information Analyst",21-Jun,"San Francisco, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,4c4cb2c1b4733126,http://www.indeed.com/rc/clk?jk=4c4cb2c1b4733126
http://indeed.com/viewjob?jk=b51cc25bea5fa459,Indiana University Health,Business Analyst,21-Jun,"Fairfax, VA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,b51cc25bea5fa459,http://www.indeed.com/rc/clk?jk=b51cc25bea5fa459
http://indeed.com/viewjob?jk=90aa0a631b0e42fc,Bloomington Hospital,Sr. Business Systems Analyst - Job ID 1481,21-Jun,"Alpharetta, GA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,90aa0a631b0e42fc,http://www.indeed.com/rc/clk?jk=90aa0a631b0e42fc
http://indeed.com/viewjob?jk=f8d8393500b66df4,Verisk Health,Business Analyst,21-Jun,"Santa Clara, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,f8d8393500b66df4,http://www.indeed.com/rc/clk?jk=f8d8393500b66df4
http://indeed.com/viewjob?jk=8e08bea4910e4ee0,HealthCare Partners,Business Analyst,21-Jun,"Atlanta, GA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,8e08bea4910e4ee0,http://www.indeed.com/rc/clk?jk=8e08bea4910e4ee0
http://indeed.com/viewjob?jk=175be27c48ce800d,Trident Consulting Inc,Business Analyst,21-Jun,"Foster City, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,175be27c48ce800d,http://www.indeed.com/rc/clk?jk=175be27c48ce800d
http://indeed.com/viewjob?jk=d6a5305d059973f5,Intellativ,Business Analyst 2,21-Jun,"New York, NY","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,d6a5305d059973f5,http://www.indeed.com/rc/clk?jk=d6a5305d059973f5
http://indeed.com/viewjob?jk=c27259ec1b009f21,Toyota,"Business Analyst : Pleasanton, CA",11:02 PM,"New York, NY","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,c27259ec1b009f21,http://www.indeed.com/rc/clk?jk=c27259ec1b009f21
http://indeed.com/viewjob?jk=31bfcbf5eb46ec1d,"Fast Switch, Ltd.",Technical Business Analyst,21-Jun,"Boston, MA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,31bfcbf5eb46ec1d,http://www.indeed.com/rc/clk?jk=31bfcbf5eb46ec1d
http://indeed.com/viewjob?jk=16dca40b28ec2dca,Armstrong Group of Companies,Enterprise Information Security Consultant I,21-Jun,"Stamford, CT","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,16dca40b28ec2dca,http://www.indeed.com/rc/clk?jk=16dca40b28ec2dca
http://indeed.com/viewjob?jk=f796a27588de5e9d,Boeing,Business Analyst,21-Jun,"Salem, MA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,f796a27588de5e9d,http://www.indeed.com/rc/clk?jk=f796a27588de5e9d
http://indeed.com/viewjob?jk=74b7d3f2989a6de4,Inland Empire Health Plan,Business Analyst,21-Jun,"New York, NY","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,74b7d3f2989a6de4,http://www.indeed.com/rc/clk?jk=74b7d3f2989a6de4
http://indeed.com/viewjob?jk=55c8660986d84d27,"Fast Switch, Ltd.",Business &amp; Planning Analyst Level 2,8:11 AM,"Emeryville, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,55c8660986d84d27,http://www.indeed.com/rc/clk?jk=55c8660986d84d27
http://indeed.com/viewjob?jk=3435f93deaf59973,Orange People,Business Analyst - Process Improvement,21-Jun,"Herndon, VA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,3435f93deaf59973,http://www.indeed.com/rc/clk?jk=3435f93deaf59973
http://indeed.com/viewjob?jk=ea4fa83f54b91677,Lancope Inc.,Business Analyst - AUTOMOTIVE,21-Jun,"San Diego, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,ea4fa83f54b91677,http://www.indeed.com/rc/clk?jk=ea4fa83f54b91677
http://indeed.com/viewjob?jk=cb02c9c969e77e1f,Computer Sciences Corporation,Business Systems Analyst - Next Chapter,21-Jun,"Indianapolis, IN","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,cb02c9c969e77e1f,http://www.indeed.com/rc/clk?jk=cb02c9c969e77e1f
http://indeed.com/viewjob?jk=3bcde1f4c23ca85c,Zycron,Sr. Business Analyst,21-Jun,"Rancho Cucamonga, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,3bcde1f4c23ca85c,http://www.indeed.com/rc/clk?jk=3bcde1f4c23ca85c
http://indeed.com/viewjob?jk=77374cf5b5b7c8d7,Infinera,Professional Business Analyst,8:15 AM,"Arlington, VA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,77374cf5b5b7c8d7,http://www.indeed.com/rc/clk?jk=77374cf5b5b7c8d7
http://indeed.com/viewjob?jk=521e1204bd6ce204,Piper Companies,ALS Business Analyst,21-Jun,"Westlake, TX","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,521e1204bd6ce204,http://www.indeed.com/rc/clk?jk=521e1204bd6ce204
http://indeed.com/viewjob?jk=c9bd3755202a90aa,Splunk,Staff Service Operations Business Analyst,21-Jun,"McAlester, OK","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,c9bd3755202a90aa,http://www.indeed.com/rc/clk?jk=c9bd3755202a90aa
http://indeed.com/viewjob?jk=592f577e00162ba1,Verisk Health,Junior Incident Response Analyst,21-Jun,"Minneapolis, MN","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,592f577e00162ba1,http://www.indeed.com/rc/clk?jk=592f577e00162ba1
http://indeed.com/viewjob?jk=6ed5c19068fd41c4,Motorola Solutions,Sr Business Analyst - Netsuite,21-Jun,"Washington, DC","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,6ed5c19068fd41c4,http://www.indeed.com/rc/clk?jk=6ed5c19068fd41c4
http://indeed.com/viewjob?jk=8ecddc46e0732b0c,JPMorgan Chase,Business Analyst (HRP),8:45 PM,"Bloomington, MN","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,8ecddc46e0732b0c,http://www.indeed.com/rc/clk?jk=8ecddc46e0732b0c
http://indeed.com/viewjob?jk=f7b430455691381c,Oracle,Solutions Support Business Analyst SPSS,8:23 AM,"Butler, PA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,f7b430455691381c,http://www.indeed.com/rc/clk?jk=f7b430455691381c
http://indeed.com/viewjob?jk=07ac0fdf097ef11b,CUNA Mutual Group,Business System Analyst Sr.,21-Jun,"Crystal City, TX","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,07ac0fdf097ef11b,http://www.indeed.com/rc/clk?jk=07ac0fdf097ef11b
http://indeed.com/viewjob?jk=f4109f08b9aef4db,Green Key Resources,IT Business Implementation Analyst 3,10:59 AM,"Canton, MA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,f4109f08b9aef4db,http://www.indeed.com/rc/clk?jk=f4109f08b9aef4db
http://indeed.com/viewjob?jk=8c0c9c4eeeb54705,U.S. Cellular,IT Business Analyst III Job,21-Jun,"Fort Belvoir, VA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,8c0c9c4eeeb54705,http://www.indeed.com/rc/clk?jk=8c0c9c4eeeb54705
http://indeed.com/viewjob?jk=a62c300262edcb57,"Two Sigma Investments, LLC.",Business Analyst,10:42 AM,"St. Louis, MO","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,a62c300262edcb57,http://www.indeed.com/rc/clk?jk=a62c300262edcb57
http://indeed.com/viewjob?jk=34db312c5699be4e,SearchDex Inc.,Business Intelligence Consultant,11:10 PM,"Fort Meade, MD","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Business Analyst opportunities,34db312c5699be4e,http://www.indeed.com/rc/clk?jk=34db312c5699be4e
http://indeed.com/viewjob?jk=677717755500cd87,Great Healthworks,Data Analyst,21-Jun,Virginia,"Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,677717755500cd87,http://www.indeed.com/rc/clk?jk=677717755500cd87
http://indeed.com/viewjob?jk=719d5f4241cb772e,Toyota,SEO Data Analyst,21-Jun,"Fort Meade, MD","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,719d5f4241cb772e,http://www.indeed.com/rc/clk?jk=719d5f4241cb772e
http://indeed.com/viewjob?jk=1546ae32895b816c,Toca Boca,Workforce Analyst,21-Jun,"Pentagon, DC","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,1546ae32895b816c,http://www.indeed.com/rc/clk?jk=1546ae32895b816c
http://indeed.com/viewjob?jk=16dca40b28ec2dca,"Air Line Pilots Association, Int&#039;l",Enterprise Information Security Consultant I,21-Jun,"Alpharetta, GA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,16dca40b28ec2dca,http://www.indeed.com/rc/clk?jk=16dca40b28ec2dca
http://indeed.com/viewjob?jk=c7272b13a039237f,JPMorgan Chase,Data Analyst,21-Jun,"Chapel Hill, NC","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,c7272b13a039237f,http://www.indeed.com/rc/clk?jk=c7272b13a039237f
http://indeed.com/viewjob?jk=96961b6e3b840ed8,Utilities Inc.,Economic Analyst,21-Jun,"Old Greenwich, CT","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,96961b6e3b840ed8,http://www.indeed.com/rc/clk?jk=96961b6e3b840ed8
http://indeed.com/viewjob?jk=2b5de5a134909f1b,Federal Home Loan Bank of NY,QR - Securitized Products Group Quantitative Research - ED - NY,21-Jun,"New York, NY","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,2b5de5a134909f1b,http://www.indeed.com/rc/clk?jk=2b5de5a134909f1b
http://indeed.com/viewjob?jk=bed300d94687ce79,RiskSpan,Financial Analyst I,21-Jun,"Washington, VA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,bed300d94687ce79,http://www.indeed.com/rc/clk?jk=bed300d94687ce79
http://indeed.com/viewjob?jk=6a5fad88296baf70,RiskSpan,Financial Risk Analyst I,21-Jun,"Fort Belvoir, VA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,6a5fad88296baf70,http://www.indeed.com/rc/clk?jk=6a5fad88296baf70
http://indeed.com/viewjob?jk=4680cd1b8b25696e,UIL Holdings,UVA Campus Recruiting - Associate Analyst,21-Jun,"Fort Belvoir, VA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,4680cd1b8b25696e,http://www.indeed.com/rc/clk?jk=4680cd1b8b25696e
http://indeed.com/viewjob?jk=e305bbe7fcbdddc7,BET Networks,George Washington University Campus Recruiting - Associate Analyst,21-Jun,"Charlotte, NC","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,e305bbe7fcbdddc7,http://www.indeed.com/rc/clk?jk=e305bbe7fcbdddc7
http://indeed.com/viewjob?jk=829510e0c266c5a0,"Two Sigma Investments, LLC.",Financial Analyst - Budget,21-Jun,"New Orleans, LA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,829510e0c266c5a0,http://www.indeed.com/rc/clk?jk=829510e0c266c5a0
http://indeed.com/viewjob?jk=3344269052ce0a00,U.S. Cellular,PROGRAMMING ANALYST (FREELANCE),21-Jun,"St. Louis, MO","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,3344269052ce0a00,http://www.indeed.com/rc/clk?jk=3344269052ce0a00
http://indeed.com/viewjob?jk=6d494c8da1f7a161,Capital Markets,High Frequency Quantitative Software Engineer,21-Jun,"Fort Bragg, NC","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,6d494c8da1f7a161,http://www.indeed.com/rc/clk?jk=6d494c8da1f7a161
http://indeed.com/viewjob?jk=7a7e11cf1cca6424,Shire,"Sr SAS Analyst, Advanced Analytics",11:10 PM,"Fayetteville, NC","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,7a7e11cf1cca6424,http://www.indeed.com/rc/clk?jk=7a7e11cf1cca6424
http://indeed.com/viewjob?jk=212cefc4b8f44db6,U.S. Cellular,Trading Operations Quant,21-Jun,"Los Angeles, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,212cefc4b8f44db6,http://www.indeed.com/rc/clk?jk=212cefc4b8f44db6
http://indeed.com/viewjob?jk=e1fce113f425cdb6,Kaiser Permanente,CRM Analyst - Master Data Mgmnt Steward,21-Jun,"Rancho Cordova, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,e1fce113f425cdb6,http://www.indeed.com/rc/clk?jk=e1fce113f425cdb6
http://indeed.com/viewjob?jk=b9dbfbf56e7a2e7b,Walt Disney Parks &amp; Resorts Careers,Lead SAS Analyst- Advanced Analytics,11:10 PM,"Tinton Falls, NJ","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,b9dbfbf56e7a2e7b,http://www.indeed.com/rc/clk?jk=b9dbfbf56e7a2e7b
http://indeed.com/viewjob?jk=3f7503c1294cad41,WEX Inc.,Sr. Compliance Analyst / Regional Compliance &amp; Privacy Office,21-Jun,"Atlanta, GA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,3f7503c1294cad41,http://www.indeed.com/rc/clk?jk=3f7503c1294cad41
http://indeed.com/viewjob?jk=c867b5582c4c139c,Maker Studios,Sr. Forecasting Analyst Food &amp; Beverage,8:23 AM,"New York, NY","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,c867b5582c4c139c,http://www.indeed.com/rc/clk?jk=c867b5582c4c139c
http://indeed.com/viewjob?jk=4662e4a4acd80ab4,Forrester Research,Data Scientist Manager,10:19 PM,"Houston, TX","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,4662e4a4acd80ab4,http://www.indeed.com/rc/clk?jk=4662e4a4acd80ab4
http://indeed.com/viewjob?jk=c8ec4883d10cad84,Percepta,"Sr. Forecasting Analyst, Food &amp; Beverage",21-Jun,"Florham Park, NJ","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,c8ec4883d10cad84,http://www.indeed.com/rc/clk?jk=c8ec4883d10cad84
http://indeed.com/viewjob?jk=6d4887206fd6b789,Wyle Laboratories,"Forecast Analyst, Serving Marketing &amp; Strategy Professionals",21-Jun,"Cambridge, MA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,6d4887206fd6b789,http://www.indeed.com/rc/clk?jk=6d4887206fd6b789
http://indeed.com/viewjob?jk=d3c406a67b562fd9,GAP Inc,Work From Home (remote) Workforce Management Analyst Customer Care Center,21-Jun,"New York, NY","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,d3c406a67b562fd9,http://www.indeed.com/rc/clk?jk=d3c406a67b562fd9
http://indeed.com/viewjob?jk=9a1d39526c9ac2fd,U.S. Cellular,Senior Operations Research Analyst,21-Jun,"Los Angeles, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,9a1d39526c9ac2fd,http://www.indeed.com/rc/clk?jk=9a1d39526c9ac2fd
http://indeed.com/viewjob?jk=0be3485498a24bee,Fidelis Search Accounting and Finance,"Senior Analyst, Product Operations &amp; Global Supply Chain Strategy",21-Jun,"Philadelphia, PA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,0be3485498a24bee,http://www.indeed.com/rc/clk?jk=0be3485498a24bee
http://indeed.com/viewjob?jk=79866f0cd367de01,US Cellular,Multi-Channel Functional Project Manager I,11:10 PM,"Santa Monica, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,79866f0cd367de01,http://www.indeed.com/rc/clk?jk=79866f0cd367de01
http://indeed.com/viewjob?jk=5e0c76cd2b02ed5d,Veredus,Senior Financial Analyst Real Estate Powerhouse,7:33 AM,"West Hollywood, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,5e0c76cd2b02ed5d,http://www.indeed.com/rc/clk?jk=5e0c76cd2b02ed5d
http://indeed.com/viewjob?jk=9f08f0114b933ab1,LumenData,Incentive Compensation Analyst,11:10 PM,"Austin, TX","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,9f08f0114b933ab1,http://www.indeed.com/rc/clk?jk=9f08f0114b933ab1
http://indeed.com/viewjob?jk=473c79b9ed739b88,Commercial Energy,PCI Analyst (BA) (4539614),21-Jun,"New York, NY","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new Quantitative Analyst opportunities,473c79b9ed739b88,http://www.indeed.com/rc/clk?jk=473c79b9ed739b88
http://indeed.com/viewjob?jk=d456f270fbf15be3,Kaiser Permanente,Data Scientist Intern,21-Jun,"Santa Clara Valley, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new data analyst opportunities in California,d456f270fbf15be3,http://www.indeed.com/rc/clk?jk=d456f270fbf15be3
http://indeed.com/viewjob?jk=8dcbe63be8671b51,Toca Boca,Data Analyst,21-Jun,"New York, NY","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new data analyst opportunities in California,8dcbe63be8671b51,http://www.indeed.com/rc/clk?jk=8dcbe63be8671b51
http://indeed.com/viewjob?jk=510c54088f1676ba,LumenData,Data Database Analyst [OIM 3],21-Jun,"Palo Alto, CA","Mon, 22 Jun 2015 07:28:03 -0500 (CDT)",30+ new data analyst opportunities in California,510c54088f1676ba,http://www.indeed.com/rc/clk?jk=510c54088f1676ba
